Date;THigh;TAvg;TLow;DHigh;DAvg;DLow;HHigh;HAvg;HLow;WHigh;WAvg;WLow;PHigh;PLow;Sum
2020-05-20;26,3;20;13,7;15,9;14,5;13;97;73;46;12,9;2,1;0;1014,9;1010,16;0,25
2020-05-21;26,1;20,7;15,3;14,1;12,4;11;78;60;45;11,3;2;0;1018,96;1014,9;0
2020-05-22;26,2;21,7;16,8;15,8;13,3;11,2;74;60;48;9,7;1,1;0;1021,67;1018,63;0
2020-05-23;26,2;20,4;15,7;18,6;15,1;13,6;98;74;51;14,5;2,1;0;1021,67;1016,93;10,92
2020-05-24;24,4;20;15,2;15,2;7,8;-0,7;97;48;25;24,1;3,9;0;1024,38;1018,29;0
2020-05-25;25,6;20,7;15,3;11,3;8,4;2,1;68;47;29;16,1;3,1;0;1025,4;1019,98;0
2020-05-26;22,6;19,2;14,3;11,8;8,2;1,4;77;51;29;19,3;3,6;0;1026,75;1021,33;0
2020-05-27;23,6;18,6;13,6;9,5;7,9;5,8;64;51;37;16,1;2,2;0;1028,45;1024,38;0
2020-05-28;23,4;18,2;15,1;10,6;7,9;6,6;59;51;42;9,7;1,3;0;1025,74;1020,32;0
2020-05-29;20,6;17,2;12,6;11,1;8,7;6,5;88;59;46;19,3;3,7;0;1020,66;1016,93;0
2020-05-30;21,8;17,8;14,3;12;9,4;7,6;81;59;43;12,9;1,7;0;1017,95;1012,19;0,51
2020-05-31;22,2;16,9;12,3;12,2;11,1;9,7;92;71;48;11,3;1,8;0;1015,58;1012,19;8,64
2020-06-01;25,8;20;14,5;13,2;11,6;10,5;78;60;40;9,7;1,5;0;1016,59;1013,55;0
2020-06-02;27,8;20,6;13,4;17,9;12,5;10,1;97;62;41;32,2;3;0;1015,24;1007,11;18,29
2020-06-03;25,8;18,3;13,2;16,4;13;10,1;96;73;48;16,1;2,9;0;1009,82;1002,03;33,27
2020-06-04;15,7;14;13,4;14,1;13,3;12,6;98;96;85;16,1;4,2;0;1003,39;995,26;41,91
2020-06-05;25,3;18,5;11,8;14,8;12,5;9,6;99;72;40;11,3;2;0;1002,37;993,91;2,54
2020-06-06;25;19,8;15,5;16,7;14,1;10,6;86;70;53;14,5;2,6;0;1005,08;1002,37;0
2020-06-07;17,9;15,6;13,2;15,8;14,3;12,7;98;92;78;20,9;4,5;0;1006,1;1002,71;96,52
2020-06-08;20,6;15,4;11,6;16,3;13,5;11,1;98;89;73;14,5;1,8;0;1007,45;1004,74;38,1
2020-06-09;21,7;16,3;12,3;14,6;12,8;11,1;95;81;58;9,7;2;0;1008,81;1006,77;2,29
2020-06-10;19,8;16;12,3;14,1;12,9;11,5;96;83;64;12,9;1,3;0;1008,81;1006,77;5,84
2020-06-11;19,6;14,9;12,2;14,1;12,7;11,7;98;88;64;9,7;1,3;0;1010,5;1007,45;18,03
2020-06-12;23,3;18,5;14,4;14,4;13,1;11,8;94;73;50;11,3;2;0;1011,85;1010,16;0
2020-06-13;25,9;19,6;15,2;15,9;13,7;11,8;96;71;46;11,3;2,9;0;1011,51;1007,79;10,92
2020-06-14;25,2;19,4;14,7;16,9;15,5;14,1;98;80;58;8;1,7;0;1009,48;1007,45;2,29
2020-06-15;26,3;19,8;16;17,7;16,1;14,1;94;80;50;12,9;1,5;0;1012,53;1009,48;12,95
2020-06-16;25,8;20;15,8;17,6;16;13,6;97;79;54;11,3;1,4;0;1012,53;1008,47;2,79
2020-06-17;23,1;17,8;13,7;16,1;14,5;13,3;99;82;57;12,9;2,5;0;1009,82;1007,11;39,88
2020-06-18;24,6;18,8;13,6;15,6;14;11,9;95;75;53;16,1;2,4;0;1011,85;1008,81;0
2020-06-19;24,7;19;13,7;16,6;13,6;8,1;94;73;47;12,9;2,8;0;1014,56;1010,84;4,32
2020-06-20;27;20,9;13,4;14,6;12,1;9,3;85;59;40;9,7;1,9;0;1015,58;1012,53;0
2020-06-21;28,8;23,9;18;13,9;9,2;6,9;71;42;27;16,1;4,3;0;1013,88;1011,51;0
2020-06-22;30,9;25,5;19,8;16,8;11,5;7;56;42;31;11,3;2,3;0;1015,58;1013,55;0
2020-06-23;30,9;26,4;21,5;15,6;12,7;9,7;56;43;34;12,9;1,8;0;1016,93;1013,55;0
2020-06-24;28,8;25,1;21,6;18,3;15,9;13,4;65;57;50;16,1;2,8;0;1016,93;1014,22;0
2020-06-25;26,3;23;19,3;18;15,7;13,1;78;64;54;14,5;2,9;0;1016,26;1013,88;0
2020-06-26;28;22,5;17,2;19,1;17,5;14,8;99;75;46;19,3;2;0;1016,93;1013,21;29,97
2020-06-27;30,2;24,5;19,8;19,7;18;15,9;85;69;45;9,7;1,9;0;1014,56;1012,87;0
2020-06-28;30,9;25,5;19,5;19,3;17,3;14;89;63;40;9,7;1,5;0;1014,56;1010,84;0
2020-06-29;30,7;25,7;19,8;20,6;17,9;14,9;77;63;48;11,3;1,8;0;1011,18;1005,76;0
2020-06-30;29,9;24,8;20,7;20,5;18,9;17,1;82;71;56;11,3;1,9;0;1010,5;1007,79;0
2020-07-01;29;24,5;20,7;21;19,2;16,4;87;73;57;11,3;1,6;0;1011,18;1007,45;0
2020-07-02;30,5;24,3;18,6;21;19,7;15,6;98;77;54;32,2;2,2;0;1009,82;1006,1;20,32
2020-07-03;28,3;21,5;16,2;19,2;16,4;14,1;96;74;49;24,1;3,6;0;1015,58;1007,45;7,87
2020-07-04;28;22,1;15,7;17,9;16,2;13,9;97;72;49;22,5;3,2;0;1016,59;1013,55;2,29
2020-07-05;29,8;24,4;18,9;19,7;18;16,1;84;68;50;11,3;1,3;0;1015,92;1011,85;0
2020-07-06;30,7;26,2;20,2;21,5;19,1;7,6;89;67;32;19,3;2;0;1011,85;1004,06;0
2020-07-07;25,5;22,3;19,7;16,1;11,1;3,5;80;51;30;24,1;4,8;0;1015,58;1005,42;0
2020-07-08;27,4;22,9;18,8;15,3;12;8,9;70;51;41;11,3;1,3;0;1016,26;1013,55;0
2020-07-09;29,7;24,3;18,8;17,2;15,6;13,7;72;59;45;11,3;1,1;0;1015,92;1012,87;0
2020-07-10;31,2;26,2;21,3;20;18,1;16,2;79;62;46;8;1,3;0;1014,22;1009,48;0,25
2020-07-11;27,5;22,8;16,1;23,1;19,2;15,6;98;81;58;45,1;2,2;0;1016,26;1009,48;10,92
2020-07-12;26,3;21,8;17,1;16,8;15,3;13,3;96;69;48;9,7;2,1;0;1019,64;1016,26;0
2020-07-13;24,8;21,3;18,9;13,9;12,5;10,6;67;58;46;11,3;2,3;0;1019,98;1014,9;0
2020-07-14;24,3;20,9;17,4;14,3;12,7;10,6;77;60;46;16,1;1,9;0;1015,92;1011,51;0
2020-07-15;26,1;21,4;18,1;16,6;14,1;12,4;83;64;47;14,5;1,1;0;1012,53;1010,5;0,51
2020-07-16;27,7;22,5;16,4;17,4;15,6;13,3;89;67;44;12,9;1,6;0;1013,21;1009,48;0
2020-07-17;26,4;22,3;19,1;18,6;17,4;15,8;86;74;61;12,9;3;0;1012,87;1009,14;0
2020-07-18;26,4;21,6;16,9;15,7;14,4;13,1;82;65;47;17,7;3,2;0;1014,56;1010,84;0
2020-07-19;28,4;23,3;17,3;15,7;14,3;12,2;77;58;43;11,3;1,6;0;1014,22;1011,51;0
2020-07-20;30,3;25;18,3;18,5;16,9;14,8;81;62;44;11,3;1,8;0;1015,92;1013,55;0
2020-07-21;31,6;25,8;19,9;20,1;18,2;15,1;85;64;47;11,3;2;0;1017,95;1015,24;0
2020-07-22;32,2;25,9;19,5;19,7;17,6;14,8;84;62;41;14,5;2,7;0;1016,93;1011,51;0
2020-07-23;30,9;25,2;20,3;20,2;18,5;16,3;83;68;49;12,9;2,2;0;1013,55;1007,79;0
2020-07-24;24;19;12,9;20,4;16,8;12,3;99;88;72;35,4;2,5;0;1012,87;1007,11;35,05
2020-07-25;29,9;22,8;16,2;18,9;16,3;11,7;96;69;33;9,7;1,5;0;1012,19;1009,82;0
2020-07-26;29,2;24,8;20,8;17,9;16,7;15,3;78;62;44;8;1,2;0;1013,21;1010,84;0
2020-07-27;30,5;25,3;19,9;19,6;18,4;16,8;86;67;49;8;1;0;1016,26;1013,55;0
2020-07-28;31,8;27;22,1;21,5;20,1;17,7;81;67;51;11,3;1,6;0;1014,56;1010,5;0
2020-07-29;31,7;26,8;21;22,4;20,5;17,5;86;69;55;9,7;1,5;0;1013,55;1011,51;0
2020-07-30;33,9;28,6;23,9;23;21,4;18,1;86;66;49;9,7;1,4;0;1015,92;1012,53;0
2020-07-31;34,6;29,6;24,8;21,4;19,2;16,4;67;54;41;11,3;1,7;0;1014,56;1010,5;0
2020-08-01;34,9;29,3;23,4;22,4;19,7;14,1;81;58;36;14,5;2,1;0;1011,51;1007,79;0
2020-08-02;30,6;25,8;18,5;20,4;18,4;16,2;95;65;47;19,3;3,1;0;1010,16;1005,08;11,68
2020-08-03;24,6;19,1;15,4;19,8;16,9;11,4;96;88;68;20,9;3,4;0;1007,11;1000,68;18,03
2020-08-04;25,3;20,5;16,2;15,6;11,3;6,4;79;57;35;17,7;5,4;0;1008,13;1001,36;0,25
2020-08-05;26,8;22,3;16,6;14,7;11,5;6,4;71;51;38;16,1;2;0;1013,88;1008,13;0
2020-08-06;29,8;24;18,1;17,1;15,1;12,9;74;59;41;9,7;1,4;0;1017,27;1013,88;0
2020-08-07;29,6;24,9;19,7;19,7;18,1;16,3;81;67;52;11,3;2,1;0;1017,61;1015,92;0
2020-08-08;32,4;27,3;22,7;20,6;18,1;15,8;76;59;41;8;1,5;0;1017,95;1015,24;0
2020-08-09;33,1;28,1;24,2;19,8;17,5;16,1;70;54;37;11,3;1,6;0;1015,92;1011,51;0
2020-08-10;32,8;27,9;23,7;20,4;18,3;16,7;67;57;42;9,7;1,6;0;1013,21;1011,18;0
2020-08-11;32,2;27,2;21,9;20,7;18,5;16,5;75;60;45;8;1,6;0;1014,22;1011,85;0
2020-08-12;30,9;26,6;22,3;21,8;20,1;18,6;88;68;52;8;1,1;0;1014,56;1012,19;0
2020-08-13;30,1;25,1;20,8;20,9;19,4;17,8;92;72;51;16,1;2,1;0;1014,56;1010,84;0,51
2020-08-14;30,6;25,3;21,1;20,2;18,5;17,2;83;67;48;8;1,2;0;1011,51;1008,13;0
2020-08-15;29,8;24,9;19,9;19,3;18,1;16,6;85;67;49;8;1,6;0;1010,84;1008,47;0
2020-08-16;29,2;23,6;17,4;21,8;19;16,7;98;77;55;16,1;1,3;0;1011,18;1008,13;10,92
2020-08-17;27,9;22,1;17,2;20,8;18,5;16,2;98;81;57;16,1;1,6;0;1009,48;1006,77;21,34
2020-08-18;28;23;18,5;19,7;17,8;16,5;91;74;52;9,7;1;0;1009,14;1006,77;0
2020-08-19;30,3;24;18,6;18,7;16,9;15,1;88;66;42;9,7;1,4;0;1010,16;1007,45;0
2020-08-20;30,8;25,4;20,4;20,5;18,7;16,7;82;68;49;11,3;1,1;0;1012,87;1008,81;0
2020-08-21;32,2;27,1;21,9;20,8;19,7;18,1;82;65;49;9,7;1,1;0;1014,9;1012,87;0
2020-08-22;32;27;22,9;21,6;19,4;14,8;82;64;45;11,3;1,7;0;1014,22;1009,82;0
2020-08-23;29,2;24,4;19,8;19,5;17,3;14,8;87;65;54;12,9;1,7;0;1012,53;1008,47;0
2020-08-24;27,6;22,4;18,1;17,6;16,2;14,5;89;70;47;12,9;1,7;0;1012,87;1009,48;0
2020-08-25;28,2;23,6;19,7;16,9;15,8;14,8;80;63;46;14,5;1,3;0;1013,88;1011,51;0
2020-08-26;28,6;23,9;19,2;19,1;17,4;15,3;82;67;55;11,3;1,3;0;1013,55;1010,5;0
2020-08-27;29,7;24,1;19,5;20,1;18,6;17,6;89;73;52;11,3;1;0;1012,87;1008,81;0
2020-08-28;24,9;22,2;17,1;20,9;19,1;16,1;96;83;74;25,7;3,5;0;1009,48;1001,69;40,89
2020-08-29;21,8;19,8;17,6;19,1;17,3;16,1;96;86;74;22,5;3,5;0;1002,37;998,98;3,3
2020-08-30;23,9;19,1;15,5;18,6;16;13,1;98;84;52;27,4;3,9;0;1010,16;998,31;28,7
2020-08-31;22,6;17,7;13,5;15,4;13,4;10,6;97;77;59;12,9;2;0;1011,51;1008,47;2,54
2020-09-01;25,4;18,5;12,4;14,2;11,9;9,8;93;69;39;11,3;1,4;0;1011,18;1008,47;0
2020-09-02;22,3;18,3;15,7;13,8;12,4;10,7;80;69;55;16,1;2,9;0;1016,93;1011,18;0
2020-09-03;25,5;20;15,3;14,5;13,4;12,1;85;67;45;9,7;1,4;0;1022,69;1016,93;0
2020-09-04;27,1;21,8;17,8;16,7;14,9;13,1;75;65;52;8;0,9;0;1025,4;1021,67;0
2020-09-05;28,7;23,3;19,2;18,2;15,6;13,9;76;63;42;11,3;1,2;0;1022,01;1012,87;0
2020-09-06;27,5;22,3;17,4;16,9;14,9;12,2;87;64;47;9,7;1,8;0;1013,21;1008,47;0
2020-09-07;22,4;18,4;15,1;17,4;15,7;13,7;96;85;67;24,1;3,5;0;1021;1009,82;25,91
2020-09-08;25,9;21,4;18,2;17,2;16,1;15,1;84;72;56;8;0,6;0;1025,06;1021;0
2020-09-09;26,9;22,3;17,3;18,2;16,7;15,2;88;71;55;9,7;1,2;0;1024,04;1017,61;0
2020-09-10;27,3;22,4;17,4;18,6;17,2;15,6;91;73;56;11,3;1,1;0;1017,61;1012,53;0
2020-09-11;26,2;22,9;20,4;18,4;17,5;16,4;79;72;60;6,4;0,9;0;1014,22;1012,19;0
2020-09-12;28,7;23,7;19,7;18,8;17,1;15,4;81;68;51;8;0,7;0;1019,3;1014,22;0
2020-09-13;29,8;24,8;20,2;20,1;18,1;16,6;86;67;46;8;1;0;1024,04;1019,3;0
2020-09-14;28,7;25;21,8;19;17,2;15,7;73;63;51;11,3;0,7;0;1025,4;1021,67;0
2020-09-15;28,2;24,1;20,1;17,7;16,3;14,9;77;62;50;8;0,6;0;1022,69;1017,61;0
2020-09-16;28,6;24,7;20,6;18,1;16,8;15,4;80;62;49;9,7;1,3;0;1018,63;1013,21;0
2020-09-17;29,5;24,4;19,4;18,3;16;14,2;78;61;40;8;0,9;0;1016,93;1013,21;0
2020-09-18;28,3;23,9;21,1;17,3;15,7;14,6;71;61;47;9,7;0,9;0;1018,96;1016,59;0
2020-09-19;23,8;20;17,3;16,5;15,2;13,7;88;74;59;9,7;1,1;0;1018,96;1015,58;0,51
2020-09-20;23,4;19,7;16,9;16,1;15,2;12,9;89;76;58;8;0,5;0;1015,92;1012,53;0
2020-09-21;23,7;19,3;16,4;17,6;15,8;14,2;89;81;64;8;0,3;0;1015,24;1013,55;0,76
2020-09-22;20,9;17,1;15,1;16,6;15,6;14,5;98;91;70;12,9;2;0;1014,22;1010,5;41,15
2020-09-23;22,9;17,9;14,6;16,4;15,1;14,2;98;85;63;20,9;1;0;1010,84;1007,11;1,02
2020-09-24;20,7;17,2;15,7;17,1;15,3;14,1;94;89;79;19,3;3,2;0;1010,16;1001,69;1,52
2020-09-25;17,1;14,3;10,9;16,1;9,6;1,2;96;76;42;32,2;7,9;0;1002,03;990,52;6,1
2020-09-26;17;14,3;11,2;1,4;-0,9;-3,4;47;36;27;30,6;9,7;0;999,32;993,57;0
2020-09-27;16,8;11,8;7,4;8,7;4,5;-0,8;90;63;43;20,9;3,4;0;1005,76;999,32;5,08
2020-09-28;19,7;13,1;8,2;8,6;7,1;5,5;89;69;45;11,3;2,3;0;1012,19;1002,03;0
2020-09-29;19,9;15;11,1;10,7;9,1;6,9;84;69;51;8;0,8;0;1015,92;1012,19;0
2020-09-30;21,1;16,5;12,1;13,2;11,5;9,1;83;73;59;9,7;0,9;0;1015,58;1010,5;0
2020-10-01;18,4;15,7;13,8;14,2;12,7;11,5;93;83;75;6,4;0,4;0;1010,84;1003,39;0
2020-10-02;16,2;14,3;12,7;14;13,2;12;98;93;86;32,2;10,9;0;1003,39;993,57;38,35
2020-10-03;17,3;14,9;12,7;14,5;12,2;8,6;97;85;67;33,8;7,4;0;999,32;990,86;45,97
2020-10-04;18,3;13,6;11,1;11,4;9,7;8;96;78;58;20,9;4,9;0;1004,4;998,98;12,19
2020-10-05;16,3;12,7;10,1;11,9;10,6;9,6;97;88;66;24,1;1,7;0;1012,19;1002,37;21,08
2020-10-06;16,4;13,3;9,9;11,6;10,4;8,6;93;83;71;6,4;0,4;0;1013,88;1009,82;0
2020-10-07;20,7;15,5;10,9;11,4;7,3;2,3;94;63;31;19,3;4;0;1017,27;1007,45;0
2020-10-08;21,2;15,9;9,7;8,2;5,7;2,6;73;52;37;11,3;1,6;0;1021,67;1017,27;0
2020-10-09;18,4;15,2;12,1;11,8;9,3;6,4;83;69;58;4,8;0,4;0;1022,35;1019,3;0
2020-10-10;19,6;15,2;11;12,5;11,1;9,7;93;78;60;9,7;1;0;1019,3;1013,21;0
2020-10-11;14,4;11,2;8,4;11,3;9,6;7,5;98;90;80;8;1,3;0;1013,21;1008,47;0,51
2020-10-12;16,7;11;5,5;7,8;4;-3,1;97;67;26;17,7;1,9;0;1011,85;1009,82;0
2020-10-13;15,8;11,4;5,9;4,2;0,1;-2,8;66;47;32;11,3;1,1;0;1011,18;1005,76;0
2020-10-14;14,3;10,6;7,6;7,2;4,2;0,7;75;65;54;6,4;0,7;0;1008,47;1006,1;0
2020-10-15;10,6;8,9;7,8;8,3;7,1;5,1;97;89;72;16,1;1,7;0;1008,81;1002,71;16,51
2020-10-16;14,4;10,1;8,2;9,6;8,1;7,1;98;88;67;9,7;0,9;0;1012,53;1008,81;3,05
2020-10-17;15,8;10,8;7,1;9,3;7,7;6;95;82;62;12,9;0,7;0;1016,59;1011,85;0
2020-10-18;15,3;11,6;7,9;9,9;8,5;6,7;93;82;67;6,4;0,7;0;1021,33;1016,59;0
2020-10-19;15,3;11,8;10;10,3;8,8;7,9;90;83;68;6,4;0,4;0;1024,04;1021,33;0
2020-10-20;15;11,5;8,6;9,9;8,5;6,2;90;82;68;6,4;0,5;0;1024,72;1022,69;0
2020-10-21;13,8;12,1;9,8;10,4;9,4;7,6;89;84;76;8;1,2;0;1023,71;1021,67;0
2020-10-22;14,1;12,9;11,2;11,9;10,6;9,1;97;87;74;8;1,4;0;1023,37;1021,67;1,27
2020-10-23;12,2;11,9;11,4;11,9;11,6;11,1;99;99;98;9,7;0,8;0;1022,01;1016,59;23,88
2020-10-24;15;12,3;11;13;11,7;10,6;99;96;87;6,4;0,8;0;1016,93;1013,88;4,83
2020-10-25;17,7;13,1;10,2;13,1;11,4;9,8;99;90;69;8;0,7;0;1015,92;1010,16;1,27
2020-10-26;12,7;11,9;10,1;12,3;11,4;9;99;97;93;25,7;5,8;0;1010,5;1001,36;51,31
2020-10-27;15,2;10,6;7,4;9,4;7,4;5,5;96;82;63;19,3;3,3;0;1014,56;1002,37;13,21
2020-10-28;16,4;11,8;7,6;8,1;6,6;5,3;88;71;51;6,4;1,2;0;1016,93;1014,56;0
2020-10-29;16;11,8;9;9,6;7,8;5,6;90;77;61;9,7;0,6;0;1021;1015,58;0
2020-10-30;17;12,7;9,2;11,1;9,5;7,5;96;82;67;4,8;0,5;0;1023,71;1020,66;0
2020-10-31;15,9;12;9,6;12,3;10,7;9;98;92;76;4,8;0,5;0;1023,37;1020,66;0,25
2020-11-01;16,4;12,6;10,3;12,9;11,2;9,8;98;92;78;8;0,7;0;1022,01;1019,64;0,25
2020-11-02;17,1;12,6;9,4;12,8;11;8,9;98;90;75;8;0,9;0;1023,03;1020,66;0
2020-11-03;14,6;12,1;10,7;13;11,6;10,3;99;97;88;6,4;0,3;0;1023,37;1021;0
2020-11-04;15,7;13;11,4;13,1;12,2;10,9;99;95;83;6,4;0,6;0;1026,41;1020,32;0
2020-11-05;16,9;13,8;10,6;13,5;12,2;10,1;98;91;76;8;0,6;0;1029,8;1026,08;0,25
2020-11-06;16,4;13,1;10,7;12;11,1;9,8;97;88;73;8;0,5;0;1031,83;1028,78;0
2020-11-07;17,1;12,2;8,9;12,4;10,4;8,6;98;89;69;3,2;0,4;0;1029,8;1027,09;0,25
2020-11-08;17,2;12,7;9,1;10,4;9,3;8,1;95;81;60;6,4;0,5;0;1027,09;1022,69;0,25
2020-11-09;16,9;12,5;9,6;11,2;9,1;7,8;92;81;65;6,4;0,6;0;1023,37;1021,33;0
2020-11-10;16,9;12,4;9,9;11,2;9,6;7,8;94;84;67;8;0,5;0;1024,04;1022,35;0
2020-11-11;11,1;9,3;8;9,3;8,1;7,3;96;92;82;9,7;1,4;0;1024,72;1022,69;0,25
2020-11-12;12,9;10;8;8,6;7,5;6,2;93;85;74;6,4;0,3;0;1024,72;1022,35;0
2020-11-13;11,7;9,5;8,3;8,7;7,9;7,1;96;90;81;4,8;0,2;0;1025,06;1023,03;0
2020-11-14;11,8;9,6;8,2;9,1;8,3;7,4;96;92;81;4,8;0,3;0;1025,74;1023,37;0
2020-11-15;12;9,8;8,7;8,4;7,7;6,9;96;87;74;6,4;0,4;0;1024,04;1018,96;0
2020-11-16;12,7;9,3;6,9;9,8;8,2;6,6;98;94;82;6,4;0,7;0;1021,67;1014,9;5,33
2020-11-17;14,3;10,6;7,7;9,3;7,8;6,4;98;83;67;6,4;0,7;0;1029,8;1021,67;0,25
2020-11-18;13,3;9,6;6,2;8,6;6,8;5,1;96;84;71;6,4;0,7;0;1029,8;1026,41;0
2020-11-19;13,7;9,4;5,9;8,1;6,5;4,8;95;83;67;4,8;0,4;0;1026,41;1017,61;0,25
2020-11-20;12,1;8;5,1;6,2;5;3,9;94;82;60;6,4;0,8;0;1027,43;1020,66;0
2020-11-21;9,3;5,9;2,8;4,7;-0,6;-2,9;88;64;46;8;0,9;0;1033,53;1027,43;0
2020-11-22;9,2;5,3;3,1;0,3;-1,2;-2,7;78;64;51;9,7;1;0;1032,85;1028,45;0
2020-11-23;9,7;5,5;2,1;1,6;0,6;-0,7;83;71;55;4,8;0,4;0;1028,78;1025,4;0
2020-11-24;11,7;7;3,4;3,2;1,3;0,2;84;68;46;11,3;0,8;0;1028,45;1024,38;0
2020-11-25;10,3;6,1;3,3;3,1;1,9;0,6;90;76;59;4,8;0,3;0;1024,38;1022,01;0
2020-11-26;10,1;5,6;2,9;4,3;2,6;1,3;92;82;65;6,4;0,4;0;1024,38;1022,01;0
2020-11-27;8,4;5,1;2,1;4,4;3,1;1,2;95;87;75;6,4;0,5;0;1022,69;1020,32;0,25
2020-11-28;9,3;5,9;2,9;4,7;3,5;2;96;85;68;6,4;0,6;0;1020,66;1015,92;0
2020-11-29;8,9;6,6;4,3;5,4;4,2;3,1;94;85;77;6,4;0,6;0;1019,64;1014,9;0
2020-11-30;5,8;4,3;3,1;3,8;1,5;-0,1;94;82;72;6,4;0,5;0;1023,71;1019,64;0
2020-12-01;4,9;3,6;1,9;2,3;1,6;0,8;96;87;79;8;0,7;0;1021;1012,19;2,54
2020-12-02;2,1;0,6;-0,4;1,6;0,1;-0,9;98;97;96;8;1,4;0;1012,53;1008,47;3,3
2020-12-03;3,9;0,6;-2,5;3,6;0,2;-2,8;98;97;91;8;0,5;0;1008,47;1004,06;7,87
2020-12-04;4,8;1,6;-0,4;4,7;1,3;-0,8;99;98;97;22,5;3,9;0;1004,4;992,89;50
2020-12-05;5,7;3,6;0,9;5,5;3,4;0,7;99;99;99;12,9;1,7;0;1000,34;994,92;28,7
2020-12-06;5,3;3,6;1,8;5,2;3,4;1,6;99;99;99;6,4;0,9;0;998,98;994,92;21,08
2020-12-07;4,9;3,8;2,9;4,1;3,3;2,6;99;97;86;14,5;3,7;0;1005,08;997,29;4,32
2020-12-08;4,6;3,8;2,9;4,2;3,2;2,4;98;96;88;11,3;1;0;1005,08;998,98;18,8
2020-12-09;4,8;4,2;3,8;4,7;4;3,4;99;99;97;9,7;1;0;1004,4;997,97;6,35
2020-12-10;8,1;5,2;3,9;5,3;4,1;3,3;98;93;79;4,8;0,5;0;1007,11;1002,71;0,25
2020-12-11;5,9;4,4;2,9;4,8;3,6;2,4;98;95;91;4,8;0,2;0;1006,77;1001,36;0
2020-12-12;6;4,1;2,4;4,1;3,3;1,9;98;94;85;4,8;0,6;0;1005,42;999,32;0
2020-12-13;10,2;5;1,6;4,9;3;1;98;88;68;4,8;0,4;0;1014,56;1005,42;0,25
2020-12-14;9,6;5,8;2,9;4,9;3;1,4;92;83;68;4,8;0,5;0;1018,96;1014,56;0
2020-12-15;8,3;6,2;4;5,3;3,8;2,2;90;85;75;4,8;0,3;0;1020,32;1017,95;0
2020-12-16;8,7;6,7;5,2;7,2;5,4;2,9;97;91;77;8;1;0;1023,71;1019,98;0,51
2020-12-17;9,1;6,7;5,9;7,3;6;5,5;99;96;85;6,4;0,5;0;1026,41;1023,37;0
2020-12-18;9,8;6,8;5,8;6,9;5,8;5,2;98;94;81;4,8;0,3;0;1028,11;1025,74;0,51
2020-12-19;10,1;7,2;5,9;7,2;6,2;5,5;98;94;79;8;0,4;0;1025,74;1023,71;0,76
2020-12-20;6,8;6,3;5,2;6,7;6,1;5,1;99;99;98;6,4;0,2;0;1025,4;1023,71;5,33
2020-12-21;7,9;7,1;6,5;7,6;6,9;6,3;99;99;97;3,2;0,1;0;1026,41;1024,38;0,25
2020-12-22;10,2;7,5;6,3;7,8;6,6;5,6;99;95;84;6,4;0,6;0;1025,06;1023,03;0
2020-12-23;8,4;7,4;6,4;7,3;6,7;5,8;98;96;92;6,4;0,4;0;1024,72;1019,98;1,02
2020-12-24;7,7;7;6,3;7,6;6,8;6,1;99;99;98;6,4;0,4;0;1019,98;1007,79;8,13
2020-12-25;6,8;5,3;2,3;6,7;3,7;-0,2;99;91;62;20,9;2,4;0;1013,21;1005,76;0,51
2020-12-26;7,8;3,8;1,3;2;-0,6;-5,4;97;74;46;8;1;0;1018,29;1013,21;0
2020-12-27;3,6;1,1;-0,5;-1,1;-2,5;-5,4;96;78;61;4,8;0,6;0;1017,61;998,65;0
2020-12-28;0,6;-0,7;-1,7;0,2;-1,1;-2,2;98;98;92;8;0,3;0;998,31;984,42;0
2020-12-29;3;1,3;0,1;2,7;0,6;-0,7;99;95;84;9,7;0,5;0;1001,36;989,84;12,95
2020-12-30;4,9;1,8;-0,1;4,8;1,5;-0,3;99;98;90;6,4;0,6;0;1007,45;1001,02;6,6
2020-12-31;6,9;1,8;-1,1;4,3;0;-2,2;98;88;69;9,7;0,9;0;1010,16;1007,45;0,25
2021-01-01;3,2;1,5;0,6;1,3;0,2;-1;98;91;77;6,4;1,2;0;1009,82;1007,45;16,51
2021-01-02;7,5;4;1,7;4,4;3,1;1,3;98;94;77;25,7;2,6;0;1008,13;1003,05;18,8
2021-01-03;7,5;4,8;3,2;5,2;3,6;2,5;98;92;81;14,5;2,8;0;1009,82;1004,4;14,48
2021-01-04;4,8;4,2;3,6;3,7;3,4;2,9;98;95;90;8;0,9;0;1009,82;1008,13;3,81
2021-01-05;5;3,3;1,5;3,6;2,4;1,2;98;94;84;6,4;0,8;0;1009,48;1004,74;3,56
2021-01-06;3;1,7;0,5;2,4;1,3;0,2;98;97;93;3,2;0,4;0;1012,53;1006,1;7,62
2021-01-07;3,9;1,9;-0,2;1,5;0;-0,9;98;88;74;6,4;0,9;0;1015,24;1012,19;0,25
2021-01-08;5,1;1,4;-1,2;-0,6;-1,7;-3,7;92;81;66;6,4;0,5;0;1016,26;1011,18;0
2021-01-09;3,2;1,2;-0,4;-1,6;-4;-5,4;89;69;57;8;0,9;0;1018,96;1016,26;0
2021-01-10;4,6;1,3;-0,9;-3,9;-4,8;-6,1;74;64;50;9,7;1,5;0;1018,63;1016,26;0
2021-01-11;3,3;0,3;-2,3;-3,3;-4,6;-6,1;84;70;59;8;1,1;0;1019,98;1016,59;0
